contrast_id	ENSEMBL	SYMBOL	GENENAME	ENTREZID	log2fc_isst_flight_vs_gc	stat_isst_flight_vs_gc	pvalue_isst_flight_vs_gc	padj_isst_flight_vs_gc	group_mean_isst_gc	group_stdev_isst_gc	group_mean_isst_flight	group_stdev_isst_flight
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000025967	Eef1b2	eukaryotic translation elongation factor 1 beta 2	55949	-0.0988195263759115	-0.697160930536314	0.485702086248342	0.95292453224227	9316.33549578001	3127.8217519588	8699.88223164968	1051.70358854327
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000025968	Ndufs1	NADH:ubiquinone oxidoreductase core subunit S1	227197	-0.513036604976538	-2.34473327317105	0.0190406954403226	0.329814923416928	5479.6516571932	4292.54474542135	3840.58270358508	1232.22329795999
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000025969	Nrp2	neuropilin 2	18187	-0.116609805262457	-1.08143772891749	0.279502446451467	0.879694911550607	4090.72449931712	1063.97338711928	3773.51501820024	619.167255895458
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000025971	Maip1	matrix AAA peptidase interacting protein 1	68115	-0.20267335512352	-1.02281167133609	0.306396898585831	0.894947760145439	800.259966672173	242.823470174796	695.293827285126	223.048478774478
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000025977	Boll	boule homolog, RNA binding protein	75388	-0.570524127956603	-1.38728174157769	0.165355868400983	0.780151909271022	25.8984309200194	23.871420928272	17.8888727133993	9.4065597147759
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000025978	Rftn2	raftlin family member 2	74013	0.547299026321889	3.83753852259431	0.0001242737438591	0.0151109489934034	776.365823811739	256.976018422208	1133.0678877683	128.400626388244
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000025979	Mob4	MOB family member 4, phocein	19070	-0.306723747212123	-0.893715984433108	0.37147387080933	0.92481010600817	4022.16136552923	2582.89185408889	3251.53411671499	1362.49862521156
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000025980	Hspd1	heat shock protein 1 (chaperonin)	15510	-0.483484502700383	-2.28181113179775	0.0225004932898177	0.352910035877715	9099.13699971697	5872.71571414084	6508.80477241303	3073.08835664925
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000025981	Coq10b	coenzyme Q10B	67876	-0.792866630702326	-3.07022248669904	0.0021389936489738	0.0960798607379411	3803.28644486046	2327.29529879964	2195.52107060477	947.522414623313
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000025982	Sf3b1	splicing factor 3b, subunit 1	81898	-0.16663585293683	-0.887019861116086	0.375068207591505	0.926398464504548	21996.7342278329	7852.88909742182	19596.7262193757	5329.73525899162
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000025983	Ccdc150	coiled-coil domain containing 150	78016	0.0211330803365599	0.0631522311997179	0.949645282784643	0.998950103491778	95.268515158659	71.5068719452996	96.8395519507396	59.9222831690956
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000025986	Slc39a10	solute carrier family 39 (zinc transporter), member 10	227059	0.16064198146999	0.832176299543291	0.405309439516635	0.934397368523711	2432.63406112016	860.644061131472	2718.81466738416	1084.23221379326
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000025991	Cps1	carbamoyl-phosphate synthetase 1	227231	-1.728205056946	-1.74971882922372	0.080166842986819	0.626097977335425	15225.9184674329	30353.7724685519	33727.0231928371	91060.6198607641
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000025993	Slc40a1	solute carrier family 40 (iron-regulated transporter), member 1	53945	-0.284699520018339	-0.823485743164678	0.410231821318639	0.935733741609835	1411.06343944647	1365.37420655931	1158.79373101611	1229.84832495964
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000025995	Wdr75	WD repeat domain 75	73674	-0.0463631398918915	-0.198818897990132	0.842404412640243	0.993890038848945	1376.37750518121	554.376539476373	1332.30699724735	533.508976357617
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000025997	Ikzf2	IKAROS family zinc finger 2	22779	-0.0907735290203766	-0.508843444045549	0.610861964941854	0.975706367086468	1138.42335717605	199.901998777544	1068.85997470855	320.366564080387
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026000	Lancl1	LanC (bacterial lantibiotic synthetase component C)-like 1	14768	-0.0872186550540319	-0.618839908250555	0.53602182869871	0.962715888491568	1255.10840335012	344.171636133004	1182.11614732407	249.474498609153
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026003	Acadl	acyl-Coenzyme A dehydrogenase, long-chain	11363	-0.657409543239115	-2.8738729261669	0.0040547206766276	0.13680226546611	8387.56617839653	5798.61602839808	5318.53005354207	2003.10913326554
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026004	Kansl1l	KAT8 regulatory NSL complex subunit 1-like	68691	-0.15597200422678	-0.604114338777842	0.54576762708013	0.963989801485267	3130.71939587719	1612.33825521905	2809.61931140746	1213.58706004839
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026005	Rpe	ribulose-5-phosphate-3-epimerase	66646	-0.367763720240665	-1.6305656899866	0.1029819937032	0.676352897135773	2771.94060286102	1337.66472681905	2148.1925245762	607.459252272424
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026009	Icos	inducible T cell co-stimulator	54167	-0.300715766214123	-1.08774615424079	0.276707186263648	0.878207076990568	261.520827918965	123.135713361182	212.351029847757	68.5276282275586
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026011	Ctla4	cytotoxic T-lymphocyte-associated protein 4	12477	-0.542513427062424	-1.25098021302507	0.210941696641966	0.833952283219689	193.406038048309	142.447441913532	133.079675637972	64.0855804055487
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026012	Cd28	CD28 antigen	12487	-0.40046464725409	-1.13352531114718	0.256993718123489	0.866584625229927	724.612854905889	416.447152805132	548.990801481061	186.724063425893
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026014	Raph1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	77300	0.0976168159305975	0.58719596457498	0.557072102305683	0.965476629364294	8550.41968915387	2843.33870291288	9149.07940042471	2640.83609893355
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026017	Carf	calcium response factor	241066	-0.18814195267386	-0.954361535685076	0.339900669320565	0.909473427847558	773.664660369173	246.383411503119	678.997860417199	204.539960417065
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026018	Ica1l	islet cell autoantigen 1-like	70375	0.144948974618025	0.698641240094131	0.484776264107518	0.95292453224227	45.6606278012137	16.6286770113125	49.8828520740128	15.5500869018044
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026019	Wdr12	WD repeat domain 12	57750	-0.259918190375552	-1.5752310044736	0.115203133092995	0.699535069228713	911.470928279988	251.414680537525	761.058295866418	139.546553284981
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026020	Nop58	NOP58 ribonucleoprotein	55989	-0.28330025128827	-1.01126583174727	0.311889214948267	0.896494434441275	1855.40612775031	888.900913377844	1524.30885448652	615.955728543653
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026021	Sumo1	small ubiquitin-like modifier 1	22218	-0.33692187390204	-1.32373777035293	0.185590149764448	0.806222585526186	4979.31401623196	2001.31900258556	3942.23176080388	1179.2875417462
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026023	Cdk15	cyclin dependent kinase 15	271697	-1.09665697968624	-1.76588178896205	0.0774156830436457	0.619617557395887	10.5853398190524	12.4237309864601	6.0586091672462	5.78953796373679
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026024	Als2	alsin Rho guanine nucleotide exchange factor	74018	-0.0035681475839117	-0.0232942657269184	0.981415545761265	0.999308323806114	1364.08346973785	475.397461001756	1361.73794202681	684.84796971691
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026027	Stradb	STE20-related kinase adaptor beta	227154	-0.449848632156866	-2.13997793998332	0.0323565495690408	0.424768343407152	858.947450416474	467.291301360101	629.448509567385	156.837141342839
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026028	Trak2	trafficking protein, kinesin binding 2	70827	0.0120027699291474	0.105140533690835	0.916264296295721	0.997616938292703	7130.24270599915	1495.00913502305	7188.94387178145	1300.53154455815
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026029	Casp8	caspase 8	12370	-0.0983428387981272	-0.825618878528833	0.409020322568826	0.934974808941186	1790.99172520108	409.114541084269	1672.68589730826	193.169649077419
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026031	Cflar	CASP8 and FADD-like apoptosis regulator	12633	-0.0166365678326125	-0.112371813697059	0.910528603164454	0.997525553460582	14713.3181456507	3899.90489439991	14543.6919537572	2527.9596214918
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026032	Ndufb3	NADH:ubiquinone oxidoreductase subunit B3	66495	-0.290680244080166	-1.34426330644557	0.178863256669175	0.799203587680728	1772.9144200695	1172.3291451047	1450.052776496	506.596957388194
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026034	Clk1	CDC-like kinase 1	12747	0.0577509138321766	0.230212247154826	0.817926845569194	0.99275514340558	10184.3862216607	5473.46623361254	10599.7439990427	4744.91455963015
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026035	Ppil3	peptidylprolyl isomerase (cyclophilin)-like 3	70225	-0.148994880240668	-0.752818639331161	0.45155890445472	0.945193030973617	636.175231792882	167.282447167738	573.560182961876	102.143539819578
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026036	Nif3l1	Ngg1 interacting factor 3-like 1 (S. pombe)	65102	-0.0654524329926886	-0.551036094354022	0.581608931762488	0.972163453906485	608.762318169207	149.251332371537	581.812468580168	89.9303795066057
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026037	Orc2	origin recognition complex, subunit 2	18393	-0.285548209159833	-1.11779924034204	0.26365274604541	0.868199884767977	1431.41639973975	466.58429049545	1174.36560807642	386.54402118037
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026039	Sgo2a	shugoshin 2A	68549	-0.269600143452363	-1.1465529261464	0.251566441281513	0.864608351533257	204.941098133905	49.630087267525	169.992256513275	43.2364800436025
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026042	Col5a2	collagen, type V, alpha 2	12832	-0.159500661935804	-1.07881016706477	0.28067236155817	0.879739840329922	2821.63983849506	1390.80661847074	2526.90919229852	436.538662064906
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026043	Col3a1	collagen, type III, alpha 1	12825	-0.257493498507215	-1.18379406715598	0.236494591319738	0.852977995887723	14395.5191045601	11736.8338143005	12042.9717011935	2766.56883841238
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026047	Poglut2	protein O-glucosyltransferase 2	72050	0.0208868534982178	0.179805886769824	0.857304961967843	0.994382027752938	719.439780907159	146.092486505533	728.762316374095	110.805124882384
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026048	Ercc5	excision repair cross-complementing rodent repair deficiency, complementation group 5	22592	-0.029570564177911	-0.171513161245509	0.863820282600189	0.994537711592688	1800.67945681857	549.062926016882	1763.28816605896	513.175920673561
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026049	Tex30	testis expressed 30	75623	-0.143416252816866	-0.545838245621664	0.585177130917625	0.972163453906485	449.059127516755	225.167224263913	406.482276846417	115.923546404819
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026051	Ecrg4	ECRG4 augurin precursor	78896	-0.609876742893189	-1.35327081291591	0.175969129967731	0.796861769684464	18.6166424977723	17.7662547890767	12.6681970333992	7.11984913192502
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026058	Khdrbs2	KH domain containing, RNA binding, signal transduction associated 2	170771	0.382455563908417	0.311960463478602	0.755070570478789		3.54775742240814	4.97802175348805	3.02805955493025	5.14691691181513
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026062	Slc9a2	solute carrier family 9 (sodium/hydrogen exchanger), member 2	226999	0.218222711562276	0.990015968330189	0.322166314071718	0.900028321909639	154.269629711127	77.5328552879935	179.081878208867	61.801338679823
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026064	Ptp4a1	protein tyrosine phosphatase 4a1	19243	-0.307564940755041	-1.22989082654459	0.218737989871483	0.840003257785488	688.28177690683	248.490389727766	556.750088131776	312.194767052061
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026065	Slc9a4	solute carrier family 9 (sodium/hydrogen exchanger), member 4	110895	0.0111158203798274	0.0431395019602538	0.965590330583898	0.998950103491778	257.72644619244	137.041390363792	259.052723452025	68.9973716317528
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026068	Il18rap	interleukin 18 receptor accessory protein	16174	0.254502323050431	1.06939391574821	0.284892207739475	0.882386706769987	720.196826983423	378.823922377611	858.008049149804	345.184792585199
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026069	Il1rl1	interleukin 1 receptor-like 1	17082	-0.386169425663031	-1.73914066219616	0.0820100237714653	0.630267732440538	477.544372868554	272.487691154207	365.316204090882	103.999002815693
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026070	Il18r1	interleukin 18 receptor 1	16182	0.746724262480621	3.22040869997809	0.0012800795943406	0.0694068763712935	3284.8461160951	1843.09998691716	5509.85503816902	1609.91949915567
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026072	Il1r1	interleukin 1 receptor, type I	16177	0.0869576249703848	0.710433083003052	0.477435613795749	0.952445429402592	2207.92011344039	520.322509908791	2344.58319797414	435.867411505454
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026073	Il1r2	interleukin 1 receptor, type II	16178	0.143153625682988	0.356132542670425	0.72174130726371	0.984618171506329	87.5201456390164	86.4400945907282	97.8476791543006	55.7333121509181
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026074	Map4k4	mitogen-activated protein kinase kinase kinase kinase 4	26921	0.043419557101166	0.337804915356004	0.73551020550067	0.984618171506329	5293.86504722308	845.4138562036	5454.78854064238	1129.33480289648
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026077	Npas2	neuronal PAS domain protein 2	18143	2.03762261983258	6.47278222978203	9.621457548008629e-11	2.18403395355719e-07	47.07540291085	21.2083671073046	190.05772381459	77.1939321317299
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026078	Pdcl3	phosducin-like 3	68833	0.0822724855254251	0.690729443923498	0.48973558228753	0.95336530995502	1574.85498387116	220.324810107171	1667.50157361739	290.08572233854
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026080	Chst10	carbohydrate sulfotransferase 10	98388	-0.182675963756222	-0.590525713678171	0.55483825184962	0.965476629364294	156.57335386288	107.60008471298	138.03956810117	79.7158186991505
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026082	Rev1	REV1, DNA directed polymerase	56210	-0.520421748782888	-4.265369598612	1.99571549952824e-05	0.0041896379572147	1785.81119901882	373.872829346226	1244.51974816033	173.452040671755
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026083	Eif5b	eukaryotic translation initiation factor 5B	226982	-0.0129346125546043	-0.105046251548543	0.916339108283523	0.997616938292703	4378.44897799089	857.169143882501	4339.07017503611	683.659212452074
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026085	Lyg1	lysozyme G-like 1	69541	-0.932275474330076	-0.186545389906699	0.852017087491984		1.22745365659079	0.719271616960678	1.0	0.0
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026087	Mrpl30	mitochondrial ribosomal protein L30	107734	-0.39931780897842	-2.05597330975576	0.0397850889284019	0.472534503993911	1450.89954477876	826.918152740836	1100.88068168246	362.324241357159
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026088	Mitd1	MIT, microtubule interacting and transport, domain containing 1	69028	-0.104456173487648	-0.498489782773984	0.618138868878487	0.976246027629137	657.842902473387	220.304568790772	611.758041116931	200.696593623041
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026090	Cracdl	capping protein inhibiting regulator of actin like	72097	-0.0183613371762116	-0.0674333049656609	0.94623675599243	0.99872812544171	751.472868548258	442.949670630111	742.414903089238	197.477378577787
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026094	Stk17b	serine/threonine kinase 17b (apoptosis-inducing)	98267	-0.199554233168907	-0.761338847819496	0.446454702795422	0.943405069233899	7358.8841681395	3859.58183402051	6408.00679207182	2592.9129943938
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026095	Asnsd1	asparagine synthetase domain containing 1	70396	-0.440788944620261	-2.10992030506309	0.0348652209627981	0.442106121470442	1845.0346630094	731.27398559163	1359.64127268191	234.094796058807
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026096	Osgepl1	O-sialoglycoprotein endopeptidase-like 1	72085	-0.21495955148561	-0.83671759105407	0.402751328813445	0.93414324897148	809.419322222513	366.083378376948	697.353958225307	258.033664603161
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026097	Ormdl1	ORM1-like 1 (S. cerevisiae)	227102	-0.152466813429182	-0.565784979307699	0.571539958619305	0.970261103749178	1416.8186776498	600.986897188917	1274.63205768784	442.727106941982
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026098	Pms1	PMS1 homolog 1, mismatch repair system component	227099	-0.0866203324454987	-0.410704803866962	0.68128900401349	0.984098294208757	413.459782468119	148.207506280056	388.963125816295	93.0488391876108
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026100	Mstn	myostatin	17700	-0.75604202258792	-1.03330433544011	0.301461499019457	0.89158470804193	88.6277637286345	234.37144406268	8.84833408372345	3.75997698947568
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026102	Inpp1	inositol polyphosphate-1-phosphatase	16329	-0.184251683727247	-1.98322804199113	0.047341962938225	0.510902150126837	1301.0008389283	218.51680304492	1145.47317915054	123.242384333701
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026103	Gls	glutaminase	14660	-0.243430179757823	-0.958701920346155	0.337708930780034	0.908763420361246	9294.10661739032	4598.26481669144	7850.88610284458	3446.37672881
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026104	Stat1	signal transducer and activator of transcription 1	20846	-0.174233625595452	-1.15304828959089	0.248890564485956	0.863010326186039	7532.65716629644	2501.24879892499	6676.26280928253	1268.32224826174
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026107	Nabp1	nucleic acid binding protein 1	109019	-0.527248530041223	-1.7054708521937	0.0881066439581563	0.641017591498885	3469.52870138859	1604.68479607564	2407.85185906193	1083.24658697304
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026109	Tmeff2	transmembrane protein with EGF-like and two follistatin-like domains 2	56363	-0.135673649937339	-0.815460760956912	0.414808616506095	0.936409669035813	704.980443995137	291.942188487659	641.505346412769	102.043216878868
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026110	Mgat4a	mannoside acetylglucosaminyltransferase 4, isoenzyme A	269181	-0.0995693088663677	-0.405369077578528	0.685206237252151	0.984098294208757	2312.52623590221	862.717567475603	2159.89829687977	1223.54136252733
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026111	Unc50	unc-50 homolog	67387	-0.0394638597762079	-0.341639381374135	0.732622296467196	0.984618171506329	1520.43731704973	243.789837966247	1479.66111065845	247.585945294873
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026112	Coa5	cytochrome C oxidase assembly factor 5	76178	-0.494456495488899	-2.90441291044761	0.0036794255182748	0.130456588766248	5502.66580138333	3595.77272629741	3906.59380252242	525.393867878077
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000026113	Inpp4a	inositol polyphosphate-4-phosphatase, type I	269180	0.0897857353775481	0.848460080295512	0.396181795278818	0.931444917667594	1961.71371568451	429.555811849719	2088.29875713624	206.948614456782
